uni,society,timestamp,caption,url
cambridge,emmamusicsoc,2023-10-12T21:10:37.000Z,Our next Tuesday recital will be an organ recital by Mark Zang! Join us on 17th October at 13:00pm in our chapel.,https://www.instagram.com/p/CyUDgUXo3At/
lse,lsesusrilanka,2020-02-09T17:50:43.000Z,"Join us for our first event of the year: our very own KOTTU SOCIAL!! This Thursday on campus at NAB 1.17 from 7:15 onwards!
A members only event, so make sure to get your memberships to avoid disappointment!
See you all there!!!",https://www.instagram.com/p/B8WuoziA8PZ/
ucl,uclcssa_artroupe,2024-02-24T20:03:43.000Z,"Time To Join Us! 
Art Troupe 2024 Showcase
collaborated with @uclstagecrew 
March 9th 18:30-20:30pm
UCL Elvin Hall 
Register For Free 🆓
[Limited Seats, Sign up ASAP]
Link as below also in bio 🫶

https://studentsunionucl.org/whats-on/clubs-societies/2024-chinese-art-troupe-showcase-uclcssa",https://www.instagram.com/p/C3vjKdstVzK/
oxford,stjohnsarts,2023-12-18T20:16:51.000Z,"Time for our last shoutouts😻💗make some noise for our marvellous Music Leads, Flora and Carys🎼🎤",https://www.instagram.com/p/C1AenMoI9lD/
oxford,edgar.wind.society,2023-11-13T09:26:58.000Z,"Reminder about Planet Art, our charity art exhibition happening this Wednesday in collaboration with @oxfordclimatesoc ! Get ready for lots of art, poetry, and readings on the conjunction between climate and art. There will also be food, drinks and music! 

[tickets sold out]

🗓️ Wednesday 15 November 
📍Common Ground 
🕒7-10pm",https://www.instagram.com/p/CzlMarPo5Y8/
lse,93clublse,2024-01-13T17:27:56.000Z,"In early November, our event welcomed two representatives from the UK Parliament, aiming to enlighten students about the intricacies of the parliamentary system. This event catered not only to students studying politics and policy, seeking context for their studies and firsthand insights into their subjects in real life, but also served as an eye-opener for those who might not have been familiar with the workings of Parliament.

The session began with an interactive lecture, followed by a lively Kahoot quiz that tested the participants' newfound knowledge and sparked healthy competition. This was followed by board games and group discussions, allowing attendees to network, exchange ideas, and explore parliamentary concepts in a more relaxed setting. The highlight was the presence of two representatives from the UK Parliament, whose firsthand accounts enriched the discussion, providing valuable insights and great advice for gaining a parliamentary career! 

Image Descriptions: 
1️⃣ The audience of 55 attendees gathered for an engaging hour-and-a-half event.
2️⃣ The banner for the event, titled Engaging and Influencing Parliament with the LSESU 93% Club sets the tone for an impactful session.
3️⃣ Illustrating the diverse range of topics covered during the lecture, from understanding Parliament and the Government to exploring opportunities within the UK Parliament.
4️⃣ A dynamic moment during the event, showcasing participants actively engaging in discussions, asking questions, and sharing their thoughts, fostering a collaborative and interactive learning environment.
5️⃣ A display of snacks was provided to maintain high energy levels and enhance the overall experience of the event.
6️⃣ A behind-the-scenes glimpse into the preparation before the event.",https://www.instagram.com/p/C2DH8weNoWE/
cambridge,sfgh_cambridge,2022-03-09T13:28:39.000Z,"19:00, Monday 14th March. Riley Auditorium, Memorial Court, Clare college. Also on Zoom if you can't make it in person, sign up link in the bio to receive a link closer to the time.

Students for Global Health Cambridge is excited to host a talk featuring speakers Prof. Ashley Moffett and Dr. Charlotte Patient! In the talk, Dr. patient will cover the challenges of obstetrics in Uganda in a tertiary referral hospital, and the multitude of fundamental differences encountered such as in the presentation of clinical symptoms, course of disease and treatment responses. Prof. Moffett will go into the scientific projects she has done in collaboration with Dr. Annette Nakimuli, a researcher at Makere University in Kampala.

About the speakers

Prof. Moffett trained as a physician at Cambridge and London. She then entered the field of histopathology, and worked as a pathologist at the Rosie Maternity Hospital. In the late 1980s Prof. Moffett became interested in pre-eclampsia and the role of the immune system in its pathogenesis. She returned to Cambridge to investigate basic science of placentation in the Department of Pathology, where she currently works.

Dr. Patient is an Obstetrician currently working in Cambridge. She has a particular interest in maternal medical disease during pregnancy. Dr. Patient is also involved in postgraduate medical education and has recently been appointed to a post promoting Global Health amongst trainees in the East of England.",https://www.instagram.com/p/Ca4n_l_gsuQ/
kcl,kclpsychedelicresearch,2023-11-10T16:42:42.000Z,Come join us at the Vault for a big fat drugs quiz!! 💓💓💓 Mark your calendars: 16th of November!!🌈🍬🍃🍄 no need to know anything about psychedelics as there will be general knowledge questions too❤️❤️,https://www.instagram.com/p/CzeP5X8tbCg/
oxford,octoberclub1931,2023-10-16T17:21:54.000Z,Here's what we have planned this term for TOC! Hope to see you all there 💗💪,https://www.instagram.com/p/Cyd8gnnoXMy/
kcl,kclpolitics,2024-02-28T21:47:26.000Z,"The KCL Politics Society is delighted to announce the KCLSU Presidential Debate, in collaboration with @roar.news and @kingstvlondon 

🗣️Building on our longstanding commitment to debate and open political dialogue, join us at 2:15 PM on Saturday, the 2nd of March, either in person (Bush House Lecture Theatre 2) or online (as the event will be live-streamed by us and @roar.news ).

This event will give you an unprecedented chance to truly get to know all of the candidates standing for KCLSU President, as well as find out more about each of their platforms.

The candidates will discuss a set of issues in and around their manifestos, as well as touch on some of our most pressing concerns as a student community. 

🎟️If you’d like to join us and get a clear idea of who you’ll vote for, we kindly encourage you to RSVP using the link in our bio!",https://www.instagram.com/p/C36CNlqNqqL/
ucl,uclmaths,2024-01-27T17:56:01.000Z,"We are pleased to announce the next AmplifyME Finance Accelerator simulation in partnership with Morgan Stanley!

Make markets and build your own $20 million portfolio, trading US Equities.

🚨Top performers will be fast-tracked directly to further training and internship opportunities with Morgan Stanley.

The session will be held in-person at XLG1 LT Christopher Ingold on Tuesday February 27 | 18:00 - 20:00 GMT.

Register below 👇 
https://amplifyme.com/society-booking?uid=d3029463",https://www.instagram.com/p/C2nOSr-NCL2/
cambridge,cuwengsoc,2024-02-12T19:34:28.000Z,Thank you for coming to our events last week. We hope you enjoyed it! We look forward to seeing you in our future events 💕💕,https://www.instagram.com/p/C3QmRxGo3V_/
cambridge,cambridgeplansociety,2023-01-06T13:22:40.000Z,"We are delighted to announce Ropes & Gray as one of our sponsors for the 22/23 academic year!

Ropes & Gray is a global law firm that has consistently been recognized as a leading law firms in diversity, receiving a perfect score on the Human Rights Campaign Foundation’s Corporate Equality Index (CEI), which recognizes a company’s commitment to inclusion, for the past 14 years.

They are also hosting a panel and networking event on the 12 January 2023 at their London offices! This is an opportunity to celebrate and listen to their LGBTQ+ lawyers and discuss how they have broken down barriers, navigated their experiences within the legal industry and provide advice for those hoping to follow a similar career path.

If you are interested in attending this event; please email LondonTraineeRecruitment@ropesgray.com with your name, university, degree and pronouns.

We are so excited to be working with Ropes & Gray this year!",https://www.instagram.com/p/CnE0KziI9fm/
kcl,kclirishsociety,2023-09-20T10:01:21.000Z,Thinking of joining KCL Irish Soc? Here’s some info about our activities for the coming year- message us or visit us at freshers fair on Friday (22nd) if you have any questions!🇮🇪☘️,https://www.instagram.com/p/CxaNbMztwMi/
ucl,ucl_female_lead,2023-10-20T18:59:01.000Z,"**GIVEAWAY ALERT**
@bola_sol has organized a wonderful workshop where she will talk all about careers and finances for women.
Tickets are available in our bio or keep an eye out for a GIVEAWAY where you get a chance to win a free ticket to this event!
Stay tuned 👀",https://www.instagram.com/p/CyoazfWtjwo/
lse,nishaanuk,2023-03-27T12:41:01.000Z,"An incredible evening of kirtan with 200+ sangat members in attendance to celebrate the new year🤩

It’s been an amazing year with many ups and down, may the next year be forever more fruitful and bring even more sangat togther

Nothing can be achieved without Maharaj’s kirpa and so many of yours’ seva 🙏🏽

A huge shout out to @mrsinghs for providing free pizza for the Sangat 🙏🏽
Nishaan is the Union of London Sikh Societies
Nishaan is ekta
Nishaan is us
Nishaan is YOU!",https://www.instagram.com/p/CqSu_0TMBLA/
oxford,capitoxsociety,2023-11-26T21:28:26.000Z,"Join us for a presentation by the award-winning organisational health consultancy firm Q5 Partners! The presentation will be led by consultants from the firm and Q5’s head of recruitment. The presentation will delve into the work done at Q5, their expertise and their internship/graduate opportunities. Sandwiches & refreshments are provided to all attendees!

Q5 Partners is a consulting firm that specialises in organisational health and business transformation. The company is known for helping organisations navigate change, improve performance, and achieve sustainable results. They are a global firm with 10 offices around the world.

🗓️6:15 - 7:30 pm, 29th November
📍Worcester College, Memorial Room

🔗 Link to sign up: https://forms.gle/iRCSEXDteixoMkRNA",https://www.instagram.com/p/C0H9UKgor0m/
kcl,kclhellenicsoc,2023-09-28T13:04:59.000Z,"We want to invite everyone to out welcome event this Tuesday 3rd of October at the Vault for our beer pong Welcome Event 🇬🇷 

👉Get your membership by clicking on the link in our bio",https://www.instagram.com/p/CxvIzQSt990/
kcl,kclhealthhumanities,2023-09-21T08:39:39.000Z,"What even are we??
Here are our intentions for the society this year - we hope you get involved!
Let us know if you have any ideas of what you’d like to see from us! 🎨🎤🦁",https://www.instagram.com/p/Cxco3twAwyY/
oxford,thequeenscollegejcr,2023-10-02T08:32:25.000Z,"If you need a reminder of when hall is open, here it is! 

Meals are booked on a website that can be found on the queens & jcr website (second sitting dinner & weekends). 

Breakfast, lunch and servery dinner just turn up with your university (bod) card!!",https://www.instagram.com/p/Cx48yVhIAYd/
kcl,kclfrenchsociety,2023-11-19T15:44:17.000Z,"Join us this Tuesday at the Editor’s tap to watch the France vs. Greece Euro 2024 Qualifications! ⚽️🏟️
Be there at 7:30 sharp because of limited space ⏰

This event is 18+ only, bring your IDs!",https://www.instagram.com/p/Cz1UXaGNqaI/
cambridge,cambridgeblackbirds,2024-03-03T14:35:35.000Z,"hi all! come join us at the open mic tomorrow w/ @cupoetryandprose + @unislamcam

📍 new common room, foundress court, pembroke college",https://www.instagram.com/p/C4Dj-GUIeel/
oxford,oxfordmedsoc,2023-11-15T16:30:25.000Z,"Go to the link below and order your stash now 😌

https://redbirdapparel.co.uk/collections/oxford-medical-students-society",https://www.instagram.com/p/CzrGd0jtWwH/
ucl,uclsnowsports,2024-02-06T18:39:26.000Z,"LADIES FREESTYLE SESH 🚨⛷️

As part of the This Girl Can Campain we are holding a Freestyle session THIS FIRDAY 
For the gals, run by the gals 💅

See you there 🫶🏼",https://www.instagram.com/p/C3BDNWtNzih/
ucl,uclpunjabisoc,2023-10-11T12:23:50.000Z,"Introducing THE PUNJAB LOCK IN🦁 

For 1 night only we take over Punjab Bhaitak for an evening filled with the best Punjabi snacks, games and Bhangra music! Please note as the restaurant is closed for public access and open exclusively for PSOC members, please fill in the google form to get ‘locked in’ with us! 

LIMITED SPACES AVAILABLE SO PLEASE FILL IN OUR GOOGLE FORM TO SECURE YOUR SPOT⚠️ 

£4 due on entry for unlimited samosas and pakoras and 10% off further food/drinks at the bar!",https://www.instagram.com/p/CyQibNMN97m/
ucl,ucldebate,2023-09-29T18:40:57.000Z,"Introducing your social secretary, Bella!

In this debating saga we are definitely team Bella. With a boundless supply of creativity sourced in the books she's read, our social sec will prepare the wildest events you've ever attended. Beware, socials organised by Bella will be unforgettable, just like your favourite piece of literature that left you 'book hungover'. What you make of them - a comedy, a thriller, romantic fiction, or an epic - is totally up to you. ✨",https://www.instagram.com/p/CxyUCxxtJUT/
oxford,oxfordbelles,2023-11-30T14:02:48.000Z,"Did someone say dm? We’re finishing our introductory posts with our Basses: Evie & Erin. A big thank you to everyone who attended our Christmas concert last night 

please stay tuned in as we reveal our executive team and our baby belles 💙",https://www.instagram.com/p/C0Rdfv2odHf/
ucl,uclcas,2024-02-29T23:07:21.000Z,"📢‼️ JOIN US MAIN QUAD/PORTICO 12PM ‼️📢

For the final day of the Fossil Free Careers week of action ✊🏼",https://www.instagram.com/p/C38wJ0gNmb7/
kcl,kclcu,2023-12-04T16:30:38.000Z,"we’ve got our Christmas dinner this Thursday!!

join us for a great meal, celebrate Christmas and a good time!

where: Bermondsey Gospel Hall
when: 6:30pm Thursday",https://www.instagram.com/p/C0cBmDLN_dX/
lse,lsesuunsoc,2023-11-21T13:37:55.000Z,"Early Bird tickets for the Vienna Trip are now sold out! Standard release now on sale! 

Find the link in our bio.

The Vienna Trip - 19th to 21st of February 2024",https://www.instagram.com/p/Cz6PI1xtiHG/
lse,lsesuindiasociety,2024-02-05T10:14:41.000Z,Meet the legendary Indian BILLIONAIRE this WEDNESDAY!!!,https://www.instagram.com/p/C29kpsqN3N6/
ucl,uclnatureconservation,2024-01-23T09:44:33.000Z,"The UCL Nature & Conservation Society presents its annual conference, in partnership with conservation journal ECOS, to celebrate its 45th birthday.

This is our biggest event of the year, so we'll hear from the top voices of the biodiversity conservation industry about their careers and perspectives, and how top-down and bottom-up approaches can be better integrated to protect our planet's species and ecosystems.

The talks will end around 8.45pm, followed by a drinks reception. If you are a UCL student, please consider joining the UCL Nature & Conservation Society to help us bring more events to you in the future!

To book a free ticket through a link in the bio! And make sure to put this event in your calendar!

See you very soon!!",https://www.instagram.com/p/C2cC3kdAwU6/
cambridge,arcsoc_cambridge,2023-10-17T18:29:14.000Z,"Thank you to @edmo.dj @ethanashwalk @beastdjofficial & @gravy.e_ for taming the tempest 

We’ll see you all again 19.11.23

Photography by @caspian.photos",https://www.instagram.com/p/CygomaKMrOF/
oxford,oxfordstudents,2023-12-08T14:50:54.000Z,"We are excited to announce that the Oxford SU Leadership Elections will take place in Hilary Term 2024! Oxford students will elect the next six Sabbatical Officers for 2024-2025, alongside voluntary positions and the RAG charities. Any student can put themselves forward for nomination for any of the roles in the election!

The six Sabbatical Officer positions available in the 2024 elections are:
•	President
•	Vice-President Activities and Community
•	Vice-President Liberation and Equality
•	Vice-President Postgraduate Education and Access
•	Vice-President Undergraduate Education and Access
•	Vice-President Welfare

There are also voluntary roles up for election for students who are passionate about student democracy at Oxford:
•	NUS Delegate x9
•	Student Trustee x3

You can find all of the information you need, including role descriptions, election rules and more at the link in our bio.",https://www.instagram.com/p/C0mJTlJgDQH/
kcl,kcliraqisociety,2024-02-05T20:16:40.000Z,"THE OFFICIAL ARAB BALL 2024 🎉

We’re back bigger and better!! We are so excited to announce we’ll be participating in the annual Arab Ball 🤩🇮🇶

Save the date and keep an eye out for more information 👀",https://www.instagram.com/p/C2-pipltxG5/
cambridge,churchilljazzband,2023-03-20T15:07:37.000Z,had a blast playing big band tetris @clarejazzclub earlier this term! swipe for one of chujazz's famously elegant logistical solutions #yeahhhhchujazz #chugejazzband #timhargreavesforvp,https://www.instagram.com/p/CqA-NbKInAl/
cambridge,cambridgegirltalk,2024-01-19T22:27:17.000Z,MEET THE COMMITTEE! Girl Talk is back for 2024! And our committee introductions are coming soon - watch this space 👀,https://www.instagram.com/p/C2TG-ehIQwj/
kcl,kclrheumatology,2023-04-20T18:30:58.000Z,"We’re happy to announce that KCL Rheumatology Society are taking part in the MSA Intersociety Mock OSCEs. With 14 GKT societies running speciality specific stations, we look forward to supporting Stage 2 Year 3 students with their preparation for the summative OSCEs
*Spaces are now filled*",https://www.instagram.com/p/CrRKH8zt0kz/
ucl,enactus_ucl,2024-01-17T14:12:30.000Z,"Are you ready to be part of a team that's making a difference? Enactus UCL is on the lookout for talented individuals to join our project teams.

Who We Are:
Enactus UCL is a platform for social entrepreneurship, where your skills can create meaningful impact.

Why Join Us:
- Gain practical experience in marketing and event management.
- Contribute to projects that drive positive change.
- Network with industry professionals and peers.
- Shape your future through hands-on learning.

If you're ready to grow as a leader, this is your opportunity! Don't miss out—apply now via link in bio and be part of Enactus UCL's journey towards a better future.",https://www.instagram.com/p/C2NEw4DIATB/
lse,lsesu_ecosoc,2021-11-15T14:53:53.000Z,"Join us for our climate cafe for Green Week!

Where: 📍1st Floor Saw Swee Hock Building 
When : ⏰ Thursday 18th November at 6pm

The Official Instagram Account of LSESU EcoSoc🌵
Most Improved Society for 20/21🏆
Gold STAR Winners

#lse #lsesu #lsesuecosoc #societies #university #sustainability #environment #welcome #lse2021",https://www.instagram.com/p/CWTPIFHte9n/
lse,socialinnovationsociety,2020-02-10T18:09:05.000Z,✨😲✨ #SIS,https://www.instagram.com/p/B8ZViRSAOCa/
oxford,theoxstu,2023-10-29T15:30:18.000Z,"In the next instalment of his column, Paul Furey visits the Macintyre Society and The October Club so you don’t have to",https://www.instagram.com/p/Cy_OEs2oUuD/
oxford,arcadiansingersoxford,2023-11-10T14:37:03.000Z,"We‘re hard at work preparing for our upcoming concert, and rehearsals are sounding fantastic! Come hear us on 2 December in Magdalen Chapel. More info and link for tickets on our website (link in bio)!",https://www.instagram.com/p/CzeBhFaoniM/
kcl,kingssikhs,2023-11-27T17:03:20.000Z,"⭐️ King’s Sikhs congratulates all the sangat on the Gurpurab of Sri Guru Nanak Dev ji Maharaj! ⭐️ 

Please join us this Thursday from 6pm onwards for a Mool Mantar Jaap (recitation) to commemorate Gurpurab and for Sarbat da bhala (blessings for the whole world) 🌏 

The Jaap will be followed by Katha (discourse) from Sikh Chaplain Amandeep Kaur about the Jeevan (life) of Guru Nanak Dev Ji 🙏🏼

This event is open to all - externals please sign up through the link in our bio! 📍 Room Location: Classroom 10, Hodgkin Building",https://www.instagram.com/p/C0KDxZGMypy/
lse,enactuslsesu,2021-10-06T13:00:50.000Z,"Due to popular demand, our deadline for Enactus subcommittee applications has been extended to 18 Oct! Hopefully this should give you sufficient time to manage your school work at LSE + wrapping up your application (it takes you less than 30 min!) :))

You'll not want to miss the opportunity to join our 5 divisions and to create genuine social impact. You’ll also get the chance to build up valuable experience for your CV, as well as access to Fast Track and graduate schemes at EY, HSBC, UBS and more!

For more information on each of our divisions, feel free to reach out and keep an eye out on our social media over the next few days, or, follow the link (under 'About Us') in our bio!

Looking forward to reading your application.",https://www.instagram.com/p/CUsCYaMIIuZ/
oxford,oxforduniversitypistolclub,2024-02-18T16:32:30.000Z,"Air Pistol Varsity 2024
Great day shooting with @cu.rpc ; congratulations to Cambridge Teams for winning but also applause for the fantastic performance of Oxford Teams 👏",https://www.instagram.com/p/C3fuORYMR-V/
ucl,uclefs,2024-03-01T09:42:33.000Z,"Join EFS and WiSTEM for an exclusive workshop delivered by Unlock Consulting. This immersive workshop offers pre-case session training led by industry experts and a dynamic case study workshop to enhance your skill set. Limited spaces available – secure your seat for a hands-on experience to prepare for your consulting career.

Date: Monday 18th March
Time: 18:00 - 20:00
Location: TBC

[Link in Bio]",https://www.instagram.com/p/C3942OIN-Hc/
oxford,oxeconsoc,2023-10-28T23:33:28.000Z,"Sign up here!
https://forms.gle/dLY8fLYVV51ZtQN28
(click the link on our story)

For week 4, we are very excited to announce that we will be hosting Dame Carol Propper, where she will be delivering a talk titled 

“Is competition in healthcare good for your health?”

Dame Carol Propper is the President of the Royal Economics Society and a member of President Macron's expert commission on major economic challenges. Propper was appointed Commander of the Order of the British Empire (CBE) in 2010 for her work in the social sciences, and Dame Commander of the Order of the British Empire (DBE) in the 2021 New Year Honours for services to economic policy and public health. Her work focuses on the economics behind health care reform, and she has served as an Economic Advisor to the National Health Service.

Please join us for what is sure to be an amazing talk, and don't worry, there will be plenty of time for questions and discussions!",https://www.instagram.com/p/Cy9gklIoTl1/
lse,lsesucreativeindustries,2023-10-25T18:28:21.000Z,"🙌 We want you! 🙌

We are excited to announce that applications for sub-committee positions for creative industries societies are now open!! We are looking for : 

-media & newsletter assistant
-events & external relations assistant (officer)

It’s an excellent chance to learn more about the creative fields and meet people with the same interests.

Use the Linktree in our bio to access the application forms and learn more about each role. Make sure to apply before the deadline 11.5. 
Applicants should be current LSE students and a member of the Creative Industries Society.
We are looking forward to receiving your applications 💫🤓

https://forms.gle/S2YaRZscsBkJYaWd7",https://www.instagram.com/p/Cy1PRM6N4EN/
ucl,uclsrilankansoc,2023-11-05T17:47:01.000Z,Mela 23 pt 4 #ucl #warwickmela #lankans #puttheseonandpose,https://www.instagram.com/p/CzRfOFqNBc4/
oxford,youni.ox,2023-11-19T10:04:22.000Z,"WE DID A THING 🎬🎥

…well actually Sisters of Funk do loads of things and we just wanted to show and tell you about them, because now those things are happening through Youni!! 💃

Welcome to a lil teaser to our new series: 
💜Backstage n Bracelets w Youni💜 where we dive a lil deeper into the dooers behind the events on our app.

AND TO SEE THESE SISTERS STRUT THEIR STUFF IRL GET TICKETS TO SEE THEM
 🔥TONIGHT @thebullingdon_ 🔥 link on story! 

:
:
:
#unievents #dayinthlifeofoxfordstudent #funkbands",https://www.instagram.com/p/Cz0svkbIgzY/
oxford,oxfordplayhouse,2024-02-01T16:01:47.000Z,"'Physically thrilling' - The Sunday Times

Join us Tue 26 Mar for Ockham's Razor's groundbreaking adaptation of Thomas Hardy’s classic novel Tess of the d’Urbervilles.

This retelling captures the beauty, heartbreak & yearning of the novel using the extreme physicality of circus.

🎟️ Friends Members: 25% off
🎟️ 14-25s: £5 Tickets

@ockhamsrazoruk #tess #oxford #ockhamsrazor",https://www.instagram.com/p/C2z4nPQNcs5/
oxford,oxsidorg,2024-02-18T12:24:49.000Z,"🌍 WEEKLY NEWS SPOTLIGHT 🌍

This week, our Current Affairs Officer, Holly, brings us a round-up of some of the biggest news stories from around the globe. Flick through to read about the suspicious death of Alexei Navalny, Ukraine withdrawing troops from Avdiivka, and the persistent zombie fires faced in Canada.

Find out more about OxSID by following our social media, and don't forget to check out our website. https://oxsid.org to sign up for our newsletter and become a member!

#oxforduniversity #oxfordstudents #internationaldevelopment",https://www.instagram.com/p/C3fR4FuN8DG/
cambridge,cutazzdancesoc,2023-10-14T17:21:51.000Z,"💫HALLOWEEN SOCIAL💫

SIGN UP LINK IN BIO!

To celebrate Halloween this year, we will be having a social at The Maypole on 28th October! Get creative with your costumes (there may even be a prize for the best one!) and come celebrate with the rest of the society!

Please fill out the form to CONFIRM your attendance. If you can no longer make it, please email socials@cutazz.com.",https://www.instagram.com/p/CyYy6ljI1Kc/
cambridge,culawyerswithoutborders,2023-11-17T23:01:04.000Z,"Next Thursday, we’re hosting a panel discussion in collaboration with several other Cambridge societies focused on human rights!

The topic of the panel is “Human Trafficking, Displaced Persons, and the Law”. Each of our panelists will deliver an address on an area of this topic, before we open the floor up to discussion.

It’ll be a great chance to really engage with active areas of international and human rights law, and to meet some people from other societies too!",https://www.instagram.com/p/Czw8wzqo7Is/
lse,lsesujapan,2023-03-15T09:34:46.000Z,"Nomura Research Institute India (the Indian branch of NRI, a Japanese consulting firm) have officially started hiring new university graduates in the UK. 

NRI India are looking for talented candidates with business English and Japanese proficiency and who are interested in the business consulting industry or working abroad (in India).

For their first recruiting event, NRI India are conducting an online session to share information about the company and jobs on March 27th (Mon), UK time 10:30 am-12:00 pm.

Please fill out the application form (https://lnkd.in/ecG39xGS) 
An auto-reply to the email address submitted in the form will be sent with the Zoom link for the day's information session. (*If you do not receive an email within a few minutes, please check your junk mail box. If you do not receive the email in your spam box either, please contact recruitment2022.cfcg@nri.com).",https://www.instagram.com/p/CpzgJK9g5V_/
oxford,ouwpc,2024-01-18T22:38:32.000Z,"New Year, same winning team! The M1s started off the term strong with a 22-13 victory against Imperial. Despite a close start, Oxford pulled ahead in the second half, proving the benefits of a week in Barcelona. Highlight of the match has to be a goal from within his own half by Nick, what a guy 🤽‍♂️🤽‍♂️",https://www.instagram.com/p/C2QjeEeoOyA/
kcl,kclelrs,2023-11-13T15:34:39.000Z,"NEW BLOG POST‼️

In this new article for the KCLELRS blog, Selin Akdemir explores the significance of the Corporate Sustainability Reporting Directive (CSRD) in the European Union. This article covers more about the CSRD's history, functions, and oppositions. 

Read more via the link in bio!",https://www.instagram.com/p/Czl2fqTo-0t/
lse,lsesumodernlanguages,2022-09-28T22:21:03.000Z,"Our much anticipated GIAG session is finally here! It is confirmed to be on 5th October -15:30 – 17:30 at CBG. 1.05. ‼️

During the session, you will get the opportunity to practise your languages via round-table discussions. Rest assured, all levels are welcome and this is a judgement-free environment for us to improve our language skills! Free drinks and snacks are provided too of course :)

If you are interested in coming, please kindly fill up the GIAG form on our linktree (link in bio!) before 3rd Oct 11:59pm. (It takes 30s!)

We can’t wait to meet all of you there!! 🥳",https://www.instagram.com/p/CjESSkptXkU/
lse,lsesuamp,2022-02-27T14:05:36.000Z,"LSE’s Careers in creative industries programme – hosted by @lsecareers, for students and graduates aspiring to work in a creative role, whether that’s in journalism, broadcasting, or innovative brand strategy (to name a few!) 🤩

You can join an array of events across our two-week series to help you explore your options, expand your network, and inspire your next steps.

The programme starts on Monday 28 February 2022 and you can register for the full list of Careers in creative industries events on CareerHub ✏️",https://www.instagram.com/p/Cae8RbEARLA/
kcl,kclkingsplayers,2024-01-23T15:55:38.000Z,"Announcing our third MainStage play for semester 2, New Labour 📞💸 

Audition material can be found in our linktree, and we will be accepting self tapes until 5pm on Sunday 28th January for those who did not secure a spot at our audition weekend! 🎭",https://www.instagram.com/p/C2ctVgGNAo8/
oxford,o.u.s.c.r,2023-10-08T19:07:46.000Z,"Our Termly General Meeting is being held TOMORROW (Monday 9th October) at New College. We will meet at the Holywell Street entrance. 
We will be holding some committee elections and ratifying our new constitution.",https://www.instagram.com/p/CyJiE_kMSeE/
oxford,oxwic,2023-10-05T08:23:02.000Z,"💜 INTRODUCING OUR MT2023 TERM CARD 💜
We are so excited to see you at the incredible events we’ve got planned for this term! Make sure to come by our stall at the freshers’ fair to pick up our loyalty card and get it stamped at our events for a surprise 🌟👀💫 
**EDIT: Rainolds Room is in Corpus Christi, not Christ Church**",https://www.instagram.com/p/CyAqGS1IZNO/
oxford,uniteditaliansocieties,2024-02-10T11:24:28.000Z,"🇮🇹🎉United Italian Societies is thrilled to announce the second edition of the Italian Symposium, in collaboration with @lsesuitaliansociety and @oxforditaliansoc. 

🚀Mark your calendars from the 28th of February to the 2nd of March for this enriching event hosted by the London School of Economics (LSE) and the University of Oxford. Join us for engaging discussions and connections, fostering exchange of ideas between established Italian professionals and the next generation of Italian talents. 

✨Stay tuned as we will announce our guests soon‼️",https://www.instagram.com/p/C3KknFNtNr_/
kcl,kclvegsoc,2023-11-12T16:34:07.000Z,"Join us this Thursday for our games night social!! 🎲💚🌱

- 6:30-8pm 
- Activity Room E, Bush House SE floor 8 (Strand Campus) 
- FREE event, no sign up

Bring games to play and friends! We will provide some vegan snacks too! 

We look forward to seeing you!",https://www.instagram.com/p/CzjYgUisKjw/
oxford,oxforduniversitycrosscountry,2023-10-18T17:07:31.000Z,Some excellent racing from OUCCC over the weekend at the Oxford Half! Congratulations to everyone who raced 💙,https://www.instagram.com/p/CyjEdB-IFrj/
oxford,oriel_jcr,2023-09-05T18:55:17.000Z,"And now for our food and bar reps, we have Flora, Alice, and Eliza!",https://www.instagram.com/p/Cw0imsso-mB/
ucl,uclgncs,2024-01-08T18:32:36.000Z,"Welcome, UCL, back to a new term full of exciting events! The calendar for the firsf week is out! Join our first few weeks of workshops and socials with a free taster membership which you can get on the SU page of our society!",https://www.instagram.com/p/C12XX-JN2Wf/
cambridge,cambridgecubiss,2023-05-10T17:13:28.000Z,Secretary Sophie!,https://www.instagram.com/p/CsEhJ04IU__/
lse,lsesu.teasociety,2022-09-18T14:00:16.000Z,"It’s time to announce this year’s 22/23 committee! 

We have some familiar faces and new additions. Stay tuned for the rest of the committee to be announced after Michaelmas term elections 🫢

Disagree with our tea preferences? Comment your favorite tea down below!",https://www.instagram.com/p/CippB9iA-Vk/
oxford,equinox.dance.crew,2023-11-13T21:29:32.000Z,"⭐️WEEK 6 OPEN CLASS⭐️

this week's open class will be led by our very own vice-pres DAISY, who'll be teaching a HIP HOP choreo to SAD GIRLZ LUV MONEY by Amaarae💁‍♀️❤️💸

❗️we can't wait and hope you can't either😋🔥 see you there‼️",https://www.instagram.com/p/CzmfG3aqbfx/
